19070108;8;1;1907;48700;48.7;;
19070109;9;1;1907;41300;41.3;;
19070110;10;1;1907;30200;30.2;;
19070111;11;1;1907;27400;27.4;;
19070112;12;1;1907;26700;26.7;;
19070113;13;1;1907;24300;24.3;;
19070114;14;1;1907;21400;21.4;;
19070115;15;1;1907;19800;19.8;;
19070116;16;1;1907;19400;19.4;;
19070117;17;1;1907;16500;16.5;;
19070118;18;1;1907;13400;13.4;;
19070119;19;1;1907;11200;11.2;;
19070120;20;1;1907;11800;11.8;;
19070121;21;1;1907;11800;11.8;;
19070122;22;1;1907;10000;10;;
19070123;23;1;1907;8980;8.98;;
19070124;24;1;1907;8040;8.04;;
19070125;25;1;1907;7940;7.94;;
19070126;26;1;1907;6580;6.58;;
19070127;27;1;1907;6640;6.64;;
19070128;28;1;1907;6380;6.38;;
19070129;29;1;1907;13500;13.5;;
19070130;30;1;1907;27000;27;;
19070131;31;1;1907;24900;24.9;;
19070201;1;2;1907;23800;23.8;;
19070202;2;2;1907;21300;21.3;;
19070203;3;2;1907;16800;16.8;;
19070204;4;2;1907;14500;14.5;;
19070205;5;2;1907;13100;13.1;;
19070206;6;2;1907;12900;12.9;;
19070207;7;2;1907;13400;13.4;;
19070208;8;2;1907;11000;11;;
19070209;9;2;1907;8890;8.89;;
19070210;10;2;1907;8920;8.92;;
19070211;11;2;1907;8430;8.43;;
19070212;12;2;1907;13300;13.3;;
19070213;13;2;1907;25900;25.9;;
19070214;14;2;1907;33800;33.8;;
19070215;15;2;1907;28300;28.3;;
19070216;16;2;1907;26000;26;;
19070217;17;2;1907;33100;33.1;;
19070218;18;2;1907;39600;39.6;;
19070219;19;2;1907;47700;47.7;;
19070220;20;2;1907;60000;60;;
19070221;21;2;1907;129000;129;;
19070222;22;2;1907;93700;93.7;;
19070223;23;2;1907;63800;63.8;;
19070224;24;2;1907;47600;47.6;;
19070225;25;2;1907;33300;33.3;;
19070226;26;2;1907;28200;28.2;;
19070227;27;2;1907;23300;23.3;;
19070228;28;2;1907;22100;22.1;;
19070301;1;3;1907;22200;22.2;;
19070302;2;3;1907;20700;20.7;;
19070303;3;3;1907;18600;18.6;;
19070304;4;3;1907;15400;15.4;;
19070305;5;3;1907;14100;14.1;;
19070306;6;3;1907;13800;13.8;;
19070307;7;3;1907;12900;12.9;;
19070308;8;3;1907;12300;12.3;;
19070309;9;3;1907;14300;14.3;;
19070310;10;3;1907;25900;25.9;;
19070311;11;3;1907;81300;81.3;;
19070312;12;3;1907;75700;75.7;;
19070313;13;3;1907;38200;38.2;;
19070314;14;3;1907;31100;31.1;;
19070315;15;3;1907;29300;29.3;;
19070316;16;3;1907;27300;27.3;;
19070317;17;3;1907;24700;24.7;;
19070318;18;3;1907;23200;23.2;;
19070319;19;3;1907;23800;23.8;;
19070320;20;3;1907;25700;25.7;;
19070321;21;3;1907;21700;21.7;;
19070322;22;3;1907;19900;19.9;;
19070323;23;3;1907;18400;18.4;;
19070324;24;3;1907;16400;16.4;;
19070325;25;3;1907;13800;13.8;;
19070326;26;3;1907;12300;12.3;;
19070327;27;3;1907;11300;11.3;;
19070328;28;3;1907;9790;9.79;;
19070329;29;3;1907;8820;8.82;;
19070330;30;3;1907;8920;8.92;;
19070331;31;3;1907;8230;8.23;;
19070401;1;4;1907;8880;8.88;;
19070402;2;4;1907;7650;7.65;;
19070403;3;4;1907;7430;7.43;;
19070404;4;4;1907;8300;8.3;;
19070405;5;4;1907;7430;7.43;;
19070406;6;4;1907;6730;6.73;;
19070407;7;4;1907;7910;7.91;;
19070408;8;4;1907;7940;7.94;;
19070409;9;4;1907;6220;6.22;;
19070410;10;4;1907;10600;10.6;;
19070411;11;4;1907;24300;24.3;;
19070412;12;4;1907;22700;22.7;;
19070413;13;4;1907;20000;20;;
19070414;14;4;1907;18600;18.6;;
19070415;15;4;1907;18000;18;;
19070416;16;4;1907;17300;17.3;;
19070417;17;4;1907;15300;15.3;;
19070418;18;4;1907;14100;14.1;;
19070419;19;4;1907;13400;13.4;;
19070420;20;4;1907;11800;11.8;;
19070421;21;4;1907;11300;11.3;;
19070422;22;4;1907;10400;10.4;;
19070423;23;4;1907;10100;10.1;;
19070424;24;4;1907;7720;7.72;;
19070425;25;4;1907;6700;6.7;;
19070426;26;4;1907;6190;6.19;;
19070427;27;4;1907;7880;7.88;;
19070428;28;4;1907;8330;8.33;;
19070429;29;4;1907;7430;7.43;;
19070430;30;4;1907;7100;7.1;;
19070501;1;5;1907;9400;9.4;;
19070502;2;5;1907;10500;10.5;;
19070503;3;5;1907;12400;12.4;;
19070504;4;5;1907;14300;14.3;;
19070505;5;5;1907;13500;13.5;;
19070506;6;5;1907;13600;13.6;;
19070507;7;5;1907;12300;12.3;;
19070508;8;5;1907;11700;11.7;;
19070509;9;5;1907;11300;11.3;;
19070510;10;5;1907;10600;10.6;;
19070511;11;5;1907;11400;11.4;;
19070512;12;5;1907;10500;10.5;;
19070513;13;5;1907;9600;9.6;;
19070514;14;5;1907;9500;9.5;;
19070515;15;5;1907;7500;7.5;;
19070516;16;5;1907;6730;6.73;;
19070517;17;5;1907;7520;7.52;;
19070518;18;5;1907;6700;6.7;;
19070519;19;5;1907;5650;5.65;;
19070520;20;5;1907;4790;4.79;;
19070521;21;5;1907;3390;3.39;;
19070522;22;5;1907;4950;4.95;;
19070523;23;5;1907;5200;5.2;;
19070524;24;5;1907;4340;4.34;;
19070525;25;5;1907;4440;4.44;;
19070526;26;5;1907;4550;4.55;;
19070527;27;5;1907;3560;3.56;;
19070528;28;5;1907;3330;3.33;;
19070529;29;5;1907;4950;4.95;;
19070530;30;5;1907;5740;5.74;;
19070531;31;5;1907;5580;5.58;;
19070601;1;6;1907;3970;3.97;;
19070602;2;6;1907;4560;4.56;;
19070603;3;6;1907;5350;5.35;;
19070604;4;6;1907;4750;4.75;;
19070605;5;6;1907;4610;4.61;;
19070606;6;6;1907;6070;6.07;;
19070607;7;6;1907;7680;7.68;;
19070608;8;6;1907;7400;7.4;;
19070609;9;6;1907;6190;6.19;;
19070610;10;6;1907;5260;5.26;;
19070611;11;6;1907;4480;4.48;;
19070612;12;6;1907;4550;4.55;;
19070613;13;6;1907;3670;3.67;;
19070614;14;6;1907;3540;3.54;;
19070615;15;6;1907;3850;3.85;;
19070616;16;6;1907;3110;3.11;;
19070617;17;6;1907;3840;3.84;;
19070618;18;6;1907;4000;4;;
19070619;19;6;1907;3210;3.21;;
19070620;20;6;1907;2860;2.86;;
19070621;21;6;1907;2650;2.65;;
19070622;22;6;1907;2220;2.22;;
19070623;23;6;1907;2350;2.35;;
19070624;24;6;1907;2300;2.3;;
19070625;25;6;1907;2810;2.81;;
19070626;26;6;1907;2650;2.65;;
19070627;27;6;1907;2060;2.06;;
19070628;28;6;1907;1970;1.97;;
19070629;29;6;1907;2330;2.33;;
19070630;30;6;1907;2590;2.59;;
19070701;1;7;1907;5910;5.91;;
19070702;2;7;1907;13500;13.5;;
19070703;3;7;1907;22200;22.2;;
19070704;4;7;1907;26500;26.5;;
19070705;5;7;1907;17600;17.6;;
19070706;6;7;1907;12300;12.3;;
19070707;7;7;1907;11200;11.2;;
19070708;8;7;1907;11300;11.3;;
19070709;9;7;1907;10200;10.2;;
19070710;10;7;1907;9530;9.53;;
19070711;11;7;1907;8080;8.08;;
19070712;12;7;1907;7760;7.76;;
19070713;13;7;1907;5360;5.36;;
19070714;14;7;1907;4200;4.2;;
19070715;15;7;1907;3530;3.53;;
19070716;16;7;1907;2980;2.98;;
19070717;17;7;1907;3040;3.04;;
19070718;18;7;1907;2400;2.4;;
19070719;19;7;1907;2390;2.39;;
19070720;20;7;1907;3110;3.11;;
19070721;21;7;1907;3080;3.08;;
19070722;22;7;1907;3360;3.36;;
19070723;23;7;1907;2610;2.61;;
19070724;24;7;1907;2640;2.64;;
19070725;25;7;1907;2310;2.31;;
19070726;26;7;1907;2920;2.92;;
19070727;27;7;1907;3040;3.04;;
19070728;28;7;1907;2400;2.4;;
19070729;29;7;1907;2390;2.39;;
19070730;30;7;1907;3110;3.11;;
19070731;31;7;1907;2770;2.77;;
19070801;1;8;1907;2300;2.3;;
19070802;2;8;1907;2160;2.16;;
19070803;3;8;1907;3090;3.09;;
19070804;4;8;1907;3080;3.08;;
19070805;5;8;1907;3360;3.36;;
19070806;6;8;1907;2610;2.61;;
19070807;7;8;1907;2640;2.64;;
19070808;8;8;1907;2220;2.22;;
19070809;9;8;1907;2350;2.35;;
19070810;10;8;1907;2300;2.3;;
19070811;11;8;1907;2920;2.92;;
19070812;12;8;1907;2940;2.94;;
19070813;13;8;1907;2000;2;;
19070814;14;8;1907;1620;1.62;;
19070815;15;8;1907;1950;1.95;;
19070816;16;8;1907;2530;2.53;;
19070817;17;8;1907;2830;2.83;;
19070818;18;8;1907;3060;3.06;;
19070819;19;8;1907;3360;3.36;;
19070820;20;8;1907;2420;2.42;;
19070821;21;8;1907;1970;1.97;;
19070822;22;8;1907;1620;1.62;;
19070823;23;8;1907;1280;1.28;;
19070824;24;8;1907;395;0.4;;
19070825;25;8;1907;472;0.47;;
19070826;26;8;1907;298;0.3;;
19070827;27;8;1907;115;0.12;;
19070828;28;8;1907;197;0.2;;
19070829;29;8;1907;232;0.23;;
19070830;30;8;1907;724;0.72;;
19070831;31;8;1907;567;0.57;;
19070901;1;9;1907;333;0.33;;
19070902;2;9;1907;9;0.01;;
19070903;3;9;1907;30;0.03;;
19070904;4;9;1907;281;0.28;;
19070905;5;9;1907;1240;1.24;;
19070906;6;9;1907;1910;1.91;;
19070907;7;9;1907;1380;1.38;;
19070908;8;9;1907;1010;1.01;;
19070909;9;9;1907;1330;1.33;;
19070910;10;9;1907;1200;1.2;;
19070911;11;9;1907;581;0.58;;
19070912;12;9;1907;689;0.69;;
19070913;13;9;1907;427;0.43;;
19070914;14;9;1907;141;0.14;;
19070915;15;9;1907;668;0.67;;
19070916;16;9;1907;2080;2.08;;
19070917;17;9;1907;2450;2.45;;
19070918;18;9;1907;2060;2.06;;
19070919;19;9;1907;990;0.99;;
19070920;20;9;1907;545;0.55;;
19070921;21;9;1907;504;0.5;;
19070922;22;9;1907;1560;1.56;;
19070923;23;9;1907;2390;2.39;;
19070924;24;9;1907;1040;1.04;;
19070925;25;9;1907;169;0.17;;
19070926;26;9;1907;176;0.18;;
19070927;27;9;1907;117;0.12;;
19070928;28;9;1907;1050;1.05;;
19070929;29;9;1907;1230;1.23;;
19070930;30;9;1907;2280;2.28;;
19071001;1;10;1907;1970;1.97;;
19071002;2;10;1907;1840;1.84;;
19071003;3;10;1907;2880;2.88;;
19071004;4;10;1907;3380;3.38;;
19071005;5;10;1907;3380;3.38;;
19071006;6;10;1907;2610;2.61;;
19071007;7;10;1907;3160;3.16;;
19071008;8;10;1907;4360;4.36;;
19071009;9;10;1907;5750;5.75;;
19071010;10;10;1907;8980;8.98;;
19071011;11;10;1907;11000;11;;
19071012;12;10;1907;12000;12;;
19071013;13;10;1907;12400;12.4;;
19071014;14;10;1907;9860;9.86;;
19071015;15;10;1907;9410;9.41;;
19071016;16;10;1907;15500;15.5;;
19071017;17;10;1907;27000;27;;
19071018;18;10;1907;27000;27;;
19071019;19;10;1907;21500;21.5;;
19071020;20;10;1907;18600;18.6;;
19071021;21;10;1907;16100;16.1;;
19071022;22;10;1907;18100;18.1;;
19071023;23;10;1907;19100;19.1;;
19071024;24;10;1907;16700;16.7;;
19071025;25;10;1907;21800;21.8;;
19071026;26;10;1907;18300;18.3;;
19071027;27;10;1907;16700;16.7;;
19071028;28;10;1907;16500;16.5;;
19071029;29;10;1907;14500;14.5;;
19071030;30;10;1907;12900;12.9;;
19071031;31;10;1907;12700;12.7;;
19071101;1;11;1907;15000;15;;
19071102;2;11;1907;13700;13.7;;
19071103;3;11;1907;11500;11.5;;
19071104;4;11;1907;8530;8.53;;
19071105;5;11;1907;7810;7.81;;
19071106;6;11;1907;7400;7.4;;
19071107;7;11;1907;6010;6.01;;
19071108;8;11;1907;5110;5.11;;
19071109;9;11;1907;5200;5.2;;
19071110;10;11;1907;4800;4.8;;
19071111;11;11;1907;5860;5.86;;
19071112;12;11;1907;5470;5.47;;
19071113;13;11;1907;7120;7.12;;
19071114;14;11;1907;7750;7.75;;
19071115;15;11;1907;8170;8.17;;
19071116;16;11;1907;9080;9.08;;
19071117;17;11;1907;8590;8.59;;
19071118;18;11;1907;8170;8.17;;
19071119;19;11;1907;7470;7.47;;
19071120;20;11;1907;8300;8.3;;
19071121;21;11;1907;7430;7.43;;
19071122;22;11;1907;6190;6.19;;
19071123;23;11;1907;5620;5.62;;
19071124;24;11;1907;5950;5.95;;
19071125;25;11;1907;7150;7.15;;
19071126;26;11;1907;11700;11.7;;
19071127;27;11;1907;21200;21.2;;
19071128;28;11;1907;17200;17.2;;
19071129;29;11;1907;15800;15.8;;
19071130;30;11;1907;13500;13.5;;
19071201;1;12;1907;12000;12;;
19071202;2;12;1907;13200;13.2;;
19071203;3;12;1907;15300;15.3;;
19071204;4;12;1907;14400;14.4;;
19071205;5;12;1907;13500;13.5;;
19071206;6;12;1907;14000;14;;
19071207;7;12;1907;14400;14.4;;
19071208;8;12;1907;25300;25.3;;
19071209;9;12;1907;52800;52.8;;
19071210;10;12;1907;42800;42.8;;
19071211;11;12;1907;47200;47.2;;
19071212;12;12;1907;40200;40.2;;
19071213;13;12;1907;35000;35;;
19071214;14;12;1907;51300;51.3;;
19071215;15;12;1907;55500;55.5;;
19071216;16;12;1907;42200;42.2;;
19071217;17;12;1907;33700;33.7;;
19071218;18;12;1907;27200;27.2;;
19071219;19;12;1907;21600;21.6;;
19071220;20;12;1907;16300;16.3;;
19071221;21;12;1907;16500;16.5;;
19071222;22;12;1907;15100;15.1;;
19071223;23;12;1907;14400;14.4;;
19071224;24;12;1907;11300;11.3;;
19071225;25;12;1907;11800;11.8;;
19071226;26;12;1907;12400;12.4;;
19071227;27;12;1907;12700;12.7;;
19071228;28;12;1907;16700;16.7;;
19071229;29;12;1907;25700;25.7;;
19071230;30;12;1907;23200;23.2;;
19071231;31;12;1907;21900;21.9;;
19080101;1;1;1908;21200;21.2;;
19080102;2;1;1908;18200;18.2;;
19080103;3;1;1908;13700;13.7;;
19080104;4;1;1908;11400;11.4;;
19080105;5;1;1908;10400;10.4;;
19080106;6;1;1908;10500;10.5;;
19080107;7;1;1908;10600;10.6;;
19080108;8;1;1908;14600;14.6;;
19080109;9;1;1908;20100;20.1;;
19080110;10;1;1908;26700;26.7;;
19080111;11;1;1908;18900;18.9;;
19080112;12;1;1908;13700;13.7;;
19080113;13;1;1908;13400;13.4;;
19080114;14;1;1908;11800;11.8;;
19080115;15;1;1908;11500;11.5;;
19080116;16;1;1908;10700;10.7;;
19080117;17;1;1908;10200;10.2;;
19080118;18;1;1908;9730;9.73;;
19080119;19;1;1908;9210;9.21;;
19080120;20;1;1908;10400;10.4;;
19080121;21;1;1908;9010;9.01;;
19080122;22;1;1908;7850;7.85;;
19080123;23;1;1908;7400;7.4;;
19080124;24;1;1908;6190;6.19;;
19080125;25;1;1908;5980;5.98;;
19080126;26;1;1908;6430;6.43;;
19080127;27;1;1908;6810;6.81;;
19080128;28;1;1908;12500;12.5;;
19080129;29;1;1908;16100;16.1;;
19080130;30;1;1908;20700;20.7;;
19080131;31;1;1908;16400;16.4;;
19080201;1;2;1908;15200;15.2;;
19080202;2;2;1908;14300;14.3;;
19080203;3;2;1908;15000;15;;
19080204;4;2;1908;14800;14.8;;
19080205;5;2;1908;12200;12.2;;
19080206;6;2;1908;11200;11.2;;
19080207;7;2;1908;11300;11.3;;
19080208;8;2;1908;10800;10.8;;
19080209;9;2;1908;12600;12.6;;
19080210;10;2;1908;12800;12.8;;
19080211;11;2;1908;11200;11.2;;
19080212;12;2;1908;10600;10.6;;
19080213;13;2;1908;13200;13.2;;
19080214;14;2;1908;12200;12.2;;
19080215;15;2;1908;13600;13.6;;
19080216;16;2;1908;15900;15.9;;
19080217;17;2;1908;26900;26.9;;
19080218;18;2;1908;56000;56;;
19080219;19;2;1908;68200;68.2;;
19080220;20;2;1908;53500;53.5;;
19080221;21;2;1908;53500;53.5;;
19080222;22;2;1908;58500;58.5;;
19080223;23;2;1908;58700;58.7;;
19080224;24;2;1908;89000;89;;
19080225;25;2;1908;69800;69.8;;
19080226;26;2;1908;95100;95.1;;
19080227;27;2;1908;80000;80;;
19080228;28;2;1908;68600;68.6;;
19080229;29;2;1908;71900;71.9;;
19080301;1;3;1908;70200;70.2;;
19080302;2;3;1908;51000;51;;
19080303;3;3;1908;37500;37.5;;
19080304;4;3;1908;39800;39.8;;
19080305;5;3;1908;74900;74.9;;
19080306;6;3;1908;97000;97;;
19080307;7;3;1908;61100;61.1;;
19080308;8;3;1908;54900;54.9;;
19080309;9;3;1908;48600;48.6;;
19080310;10;3;1908;38700;38.7;;
19080311;11;3;1908;35800;35.8;;
19080312;12;3;1908;34100;34.1;;
19080313;13;3;1908;30200;30.2;;
19080314;14;3;1908;26300;26.3;;
19080315;15;3;1908;24600;24.6;;
19080316;16;3;1908;22500;22.5;;
19080317;17;3;1908;19100;19.1;;
19080318;18;3;1908;17200;17.2;;
19080319;19;3;1908;16400;16.4;;
19080320;20;3;1908;14300;14.3;;
19080321;21;3;1908;14400;14.4;;
19080322;22;3;1908;13500;13.5;;
19080323;23;3;1908;13400;13.4;;
19080324;24;3;1908;11400;11.4;;
19080325;25;3;1908;10200;10.2;;
19080326;26;3;1908;10300;10.3;;
19080327;27;3;1908;10300;10.3;;
19080328;28;3;1908;8860;8.86;;
19080329;29;3;1908;8920;8.92;;
19080330;30;3;1908;7850;7.85;;
19080331;31;3;1908;8940;8.94;;
19080401;1;4;1908;13000;13;;
19080402;2;4;1908;15100;15.1;;
19080403;3;4;1908;13700;13.7;;
19080404;4;4;1908;12300;12.3;;
19080405;5;4;1908;12700;12.7;;
19080406;6;4;1908;15200;15.2;;
19080407;7;4;1908;18900;18.9;;
19080408;8;4;1908;31700;31.7;;
19080409;9;4;1908;33500;33.5;;
19080410;10;4;1908;26500;26.5;;
19080411;11;4;1908;22000;22;;
19080412;12;4;1908;18800;18.8;;
19080413;13;4;1908;16700;16.7;;
19080414;14;4;1908;16500;16.5;;
19080415;15;4;1908;14700;14.7;;
19080416;16;4;1908;13700;13.7;;
19080417;17;4;1908;12300;12.3;;
19080418;18;4;1908;11700;11.7;;
19080419;19;4;1908;12100;12.1;;
19080420;20;4;1908;12600;12.6;;
19080421;21;4;1908;11200;11.2;;
19080422;22;4;1908;11300;11.3;;
19080423;23;4;1908;10200;10.2;;
19080424;24;4;1908;9730;9.73;;
19080425;25;4;1908;8820;8.82;;
19080426;26;4;1908;8920;8.92;;
19080427;27;4;1908;7650;7.65;;
19080428;28;4;1908;7430;7.43;;
19080429;29;4;1908;7910;7.91;;
19080430;30;4;1908;6400;6.4;;
19080501;1;5;1908;5770;5.77;;
19080502;2;5;1908;4510;4.51;;
19080503;3;5;1908;4550;4.55;;
19080504;4;5;1908;3920;3.92;;
19080505;5;5;1908;4000;4;;
19080506;6;5;1908;3690;3.69;;
19080507;7;5;1908;4500;4.5;;
19080508;8;5;1908;4360;4.36;;
19080509;9;5;1908;6010;6.01;;
19080510;10;5;1908;5620;5.62;;
19080511;11;5;1908;5410;5.41;;
19080512;12;5;1908;5800;5.8;;
19080513;13;5;1908;12700;12.7;;
19080514;14;5;1908;23600;23.6;;
19080515;15;5;1908;19300;19.3;;
19080516;16;5;1908;15400;15.4;;
19080517;17;5;1908;14100;14.1;;
19080518;18;5;1908;13400;13.4;;
19080519;19;5;1908;11400;11.4;;
19080520;20;5;1908;10400;10.4;;
19080521;21;5;1908;11100;11.1;;
19080522;22;5;1908;12600;12.6;;
19080523;23;5;1908;15800;15.8;;
19080524;24;5;1908;17300;17.3;;
19080525;25;5;1908;17500;17.5;;
19080526;26;5;1908;16000;16;;
19080527;27;5;1908;14500;14.5;;
19080528;28;5;1908;12900;12.9;;
19080529;29;5;1908;11400;11.4;;
19080530;30;5;1908;10400;10.4;;
19080531;31;5;1908;10500;10.5;;
19080601;1;6;1908;9600;9.6;;
19080602;2;6;1908;9500;9.5;;
19080603;3;6;1908;7320;7.32;;
19080604;4;6;1908;4880;4.88;;
19080605;5;6;1908;3270;3.27;;
19080606;6;6;1908;5040;5.04;;
19080607;7;6;1908;7240;7.24;;
19080608;8;6;1908;6010;6.01;;
19080609;9;6;1908;4640;4.64;;
19080610;10;6;1908;3670;3.67;;
19080611;11;6;1908;3190;3.19;;
19080612;12;6;1908;2860;2.86;;
19080613;13;6;1908;3180;3.18;;
19080614;14;6;1908;3830;3.83;;
19080615;15;6;1908;3110;3.11;;
19080616;16;6;1908;3360;3.36;;
19080617;17;6;1908;2700;2.7;;
19080618;18;6;1908;4040;4.04;;
19080619;19;6;1908;7220;7.22;;
19080620;20;6;1908;10100;10.1;;
19080621;21;6;1908;8260;8.26;;
19080622;22;6;1908;566;0.57;;
19080623;23;6;1908;5930;5.93;;
19080624;24;6;1908;5650;5.65;;
19080625;25;6;1908;5230;5.23;;
19080626;26;6;1908;4480;4.48;;
19080627;27;6;1908;4550;4.55;;
19080628;28;6;1908;3920;3.92;;
19080629;29;6;1908;3870;3.87;;
19080630;30;6;1908;2800;2.8;;
19080701;1;7;1908;2220;2.22;;
19080702;2;7;1908;1630;1.63;;
19080703;3;7;1908;1950;1.95;;
19080704;4;7;1908;2100;2.1;;
19080705;5;7;1908;1740;1.74;;
19080706;6;7;1908;3410;3.41;;
19080707;7;7;1908;4390;4.39;;
19080708;8;7;1908;4280;4.28;;
19080709;9;7;1908;2730;2.73;;
19080710;10;7;1908;1990;1.99;;
19080711;11;7;1908;1430;1.43;;
19080712;12;7;1908;1200;1.2;;
19080713;13;7;1908;1340;1.34;;
19080714;14;7;1908;1170;1.17;;
19080715;15;7;1908;1970;1.97;;
19080716;16;7;1908;1680;1.68;;
19080717;17;7;1908;1890;1.89;;
19080718;18;7;1908;4750;4.75;;
19080719;19;7;1908;6370;6.37;;
19080720;20;7;1908;5690;5.69;;
19080721;21;7;1908;7090;7.09;;
19080722;22;7;1908;5170;5.17;;
19080723;23;7;1908;3950;3.95;;
19080724;24;7;1908;4000;4;;
19080725;25;7;1908;3320;3.32;;
19080726;26;7;1908;3650;3.65;;
19080727;27;7;1908;4110;4.11;;
19080728;28;7;1908;2640;2.64;;
19080729;29;7;1908;2640;2.64;;
19080730;30;7;1908;2410;2.41;;
19080731;31;7;1908;2910;2.91;;
19080801;1;8;1908;2000;2;;
19080802;2;8;1908;1620;1.62;;
19080803;3;8;1908;1590;1.59;;
19080804;4;8;1908;1160;1.16;;
19080805;5;8;1908;1470;1.47;;
19080806;6;8;1908;1920;1.92;;
19080807;7;8;1908;1770;1.77;;
19080808;8;8;1908;2320;2.32;;
19080809;9;8;1908;1770;1.77;;
19080810;10;8;1908;1030;1.03;;
19080811;11;8;1908;1210;1.21;;
19080812;12;8;1908;1190;1.19;;
19080813;13;8;1908;1340;1.34;;
19080814;14;8;1908;878;0.88;;
19080815;15;8;1908;966;0.97;;
19080816;16;8;1908;1820;1.82;;
19080817;17;8;1908;1630;1.63;;
19080818;18;8;1908;596;0.6;;
19080819;19;8;1908;366;0.37;;
19080820;20;8;1908;260;0.26;;
19080821;21;8;1908;269;0.27;;
19080822;22;8;1908;173;0.17;;
19080823;23;8;1908;274;0.27;;
19080824;24;8;1908;883;0.88;;
19080825;25;8;1908;290;0.29;;
19080826;26;8;1908;127;0.13;;
19080827;27;8;1908;122;0.12;;
19080828;28;8;1908;368;0.37;;
19080829;29;8;1908;877;0.88;;
19080830;30;8;1908;2290;2.29;;
19080831;31;8;1908;3460;3.46;;
19080901;1;9;1908;3730;3.73;;
19080902;2;9;1908;2190;2.19;;
19080903;3;9;1908;1660;1.66;;
19080904;4;9;1908;5170;5.17;;
19080905;5;9;1908;12300;12.3;;
19080906;6;9;1908;9730;9.73;;
19080907;7;9;1908;10500;10.5;;
19080908;8;9;1908;10600;10.6;;
19080909;9;9;1908;7570;7.57;;
19080910;10;9;1908;5830;5.83;;
19080911;11;9;1908;4660;4.66;;
19080912;12;9;1908;5530;5.53;;
19080913;13;9;1908;5950;5.95;;
19080914;14;9;1908;6070;6.07;;
19080915;15;9;1908;3630;3.63;;
19080916;16;9;1908;2980;2.98;;
19080917;17;9;1908;3040;3.04;;
19080918;18;9;1908;2400;2.4;;
19080919;19;9;1908;2490;2.49;;
19080920;20;9;1908;3430;3.43;;
19080921;21;9;1908;3210;3.21;;
19080922;22;9;1908;3950;3.95;;
19080923;23;9;1908;3210;3.21;;
19080924;24;9;1908;2770;2.77;;
19080925;25;9;1908;2780;2.78;;
19080926;26;9;1908;3450;3.45;;
19080927;27;9;1908;3210;3.21;;
19080928;28;9;1908;3590;3.59;;
19080929;29;9;1908;2360;2.36;;
19080930;30;9;1908;2910;2.91;;
19081001;1;10;1908;2940;2.94;;
19081002;2;10;1908;2080;2.08;;
19081003;3;10;1908;1970;1.97;;
19081004;4;10;1908;2530;2.53;;
19081005;5;10;1908;2460;2.46;;
19081006;6;10;1908;1520;1.52;;
19081007;7;10;1908;1420;1.42;;
19081008;8;10;1908;1780;1.78;;
19081009;9;10;1908;1120;1.12;;
19081010;10;10;1908;109;0.11;;
19081011;11;10;1908;190;0.19;;
19081012;12;10;1908;290;0.29;;
19081013;13;10;1908;87;0.09;;
19081014;14;10;1908;33;0.03;;
19081015;15;10;1908;52;0.05;;
19081016;16;10;1908;101;0.1;;
19081017;17;10;1908;548;0.55;;
19081018;18;10;1908;968;0.97;;
19081019;19;10;1908;807;0.81;;
19081020;20;10;1908;115;0.12;;
19081021;21;10;1908;212;0.21;;
19081022;22;10;1908;228;0.23;;
19081023;23;10;1908;149;0.15;;
19081024;24;10;1908;343;0.34;;
19081025;25;10;1908;218;0.22;;
19081026;26;10;1908;385;0.39;;
19081027;27;10;1908;22;0.02;;
19081028;28;10;1908;18;0.02;;
19081029;29;10;1908;13;0.01;;
19081030;30;10;1908;11;0.01;;
19081031;31;10;1908;12;0.01;;
19081101;1;11;1908;10;0.01;;
19081102;2;11;1908;10;0.01;;
19081103;3;11;1908;9;0.01;;
19081104;4;11;1908;10;0.01;;
19081105;5;11;1908;10;0.01;;
19081106;6;11;1908;10;0.01;;
19081107;7;11;1908;8;0.01;;
19081108;8;11;1908;7;0.01;;
19081109;9;11;1908;6;0.01;;
19081110;10;11;1908;6;0.01;;
19081111;11;11;1908;7;0.01;;
19081112;12;11;1908;9;0.01;;
19081113;13;11;1908;270;0.27;;
19081114;14;11;1908;1240;1.24;;
19081115;15;11;1908;617;0.62;;
19081116;16;11;1908;576;0.58;;
19081117;17;11;1908;248;0.25;;
19081118;18;11;1908;1040;1.04;;
19081119;19;11;1908;1030;1.03;;
19081120;20;11;1908;1880;1.88;;
19081121;21;11;1908;1770;1.77;;
19081122;22;11;1908;3190;3.19;;
19081123;23;11;1908;7410;7.41;;
19081124;24;11;1908;10700;10.7;;
19081125;25;11;1908;8300;8.3;;
19081126;26;11;1908;7270;7.27;;
19081127;27;11;1908;7190;7.19;;
19081128;28;11;1908;5330;5.33;;
19081129;29;11;1908;4480;4.48;;
19081130;30;11;1908;4420;4.42;;
19081201;1;12;1908;3120;3.12;;
19081202;2;12;1908;2240;2.24;;
19081203;3;12;1908;1630;1.63;;
19081204;4;12;1908;1950;1.95;;
19081205;5;12;1908;2330;2.33;;
19081206;6;12;1908;2300;2.3;;
19081207;7;12;1908;2620;2.62;;
19081208;8;12;1908;1910;1.91;;
19081209;9;12;1908;1210;1.21;;
19081210;10;12;1908;1290;1.29;;
19081211;11;12;1908;3750;3.75;;
19081212;12;12;1908;8510;8.51;;
19081213;13;12;1908;11100;11.1;;
